id,wmo,icao,iata,name,custom-name,elevation,pressure-sensor-height,latitude,longitude,priority,country-code,time-zone,state-region,runway-direction-1,runway-direction-2,minimum-sector-altitude,group,flags,icao-region,polygon,polyline,population,custom-id,GML-id,organisation,hide-coordinates,type,source,state,area-number
au.bom:YB.YTHO.ALA,,YTHO,,THOMASON,,,,-12.91667,130.23333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YTHY.ALA,,YTHY,,THYLUNGRA,,,,-26.09328,143.4525,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTIE.HLS,,YTIE,,OAK CREEK COAL TIERI TOWNSHIP,,,,-23.03733,148.34856,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YTII.ALA,,YTII,,TRINIDAD,,,,-25.6,143.91667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTIY.ALA,,YTIY,,TRIAL BAY,,,,-12.9775,136.50333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YTKS.ALA,,YTKS,,TOORAK RESEARCH STN,,,,-21.04167,141.78667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTKY.ALA,,YTKY,,TURKEY CREEK,,,,-17.04083,128.20972,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,WA,
au.bom:YB.YTLB.ALA,,YTLB,,TOOLOOMBAH,,,,-22.73333,149.48333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTLH.ALA,,YTLH,,TOOGOOLAWAH,,,,-27.07117,152.38317,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTLI.ALA,,YTLI,,TALGAI,,,,-28.05,151.91667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTLT.ALA,,YTLT,,TARLTON DOWNS,,,,-22.63333,136.8,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YTLW.ALA,,YTLW,,TALAWANTA,,,,-18.63,140.255,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTMA.ALA,,YTMA,,THALMERA,,,,-24.65,149.61667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTMB.ALA,,YTMB,,TAMBO,,,,-24.83883,146.29313,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTME.ALA,,YTME,,TANAMERA,,,,-23.4,143.83333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTMN.ALA,,YTMN,,TANAMI,,,,-19.96667,129.72556,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YTMO.AD,,YTMO,,THE MONUMENT,,,,-21.81108,139.92361,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,QLD,
au.bom:YB.YTMS.ALA,,YTMS,,TAMBAR SPRINGS,,,,-31.315,149.84667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YTMY.ALA,,YTMY,,TOBERMOREY,,,,-22.26667,137.95,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YTND.HLS,,YTND,,TOWNSEND ISLAND,,,,-22.3,150.5,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YTNG.AD,,YTNG,,THANGOOL,,,,-24.49377,150.57624,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,QLD,
au.bom:YB.YTNK.AD,,YTNK,,TENNANT CREEK,,,,-19.63451,134.18328,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,NT,
au.bom:YB.YTNR.ALA,,YTNR,,TANUMBIRINI STN,,,,-16.45,134.65,,,,,,,,,------------,YB,,,,,,,,ALA,---pa---,NT,80
au.bom:YB.YTNS.ALA,,YTNS,,TOLINESS,,,,-25.33333,146.06667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTOB.ALA,,YTOB,,TOOMBA,,,,-19.93333,145.58333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTOG.ALA,,YTOG,,TOGO STATION,,,,-30.08222,149.53222,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YTOK.ALA,,YTOK,,TORRES PARK HS,,,,-25.11667,147.16667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTOL.ALA,,YTOL,,TOOLOOMBILLA HS,,,,-25.87167,148.04333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTOR.ALA,,YTOR,,TOORILLA,,,,-22.46667,150.05,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTPA.ALA,,YTPA,,TIPPERARY,,,,-13.73667,131.04167,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YTPK.ALA,,YTPK,,TURTLE PARK,,,,-21.20833,148.97833,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTRC.ALA,,YTRC,,TARCOMBE,,,,-24.08333,143.4,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTRE.AD,,YTRE,,TAREE,,,,-31.88856,152.51384,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,NSW,
au.bom:YB.YTRI.ALA,,YTRI,,TRINITY INLET,,,,-16.91667,145.78333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTRN.ALA,,YTRN,,TARRAGONA,,,,-22.08333,144.01667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTRO.ALA,,YTRO,,TIMBAROO,,,,-23.3,149.35,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTRS.HLS,,YTRS,,THREE ROCKS,,,,-20.9335,149.75183,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YTRW.ALA,,YTRW,,TORWOOD,,,,-17.36667,143.75,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTST.AD,,YTST,,TRUSCOTT-MUNGALALU,,,,-14.08969,126.38069,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,WA,
au.bom:YB.YTTD.ALA,,YTTD,,TURTLEHEAD ISLAND,,,,-10.95,142.7,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTTE.ALA,,YTTE,,TI TREE,,,,-13.96667,141.65,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTTI.AD,,YTTI,,TROUGHTON ISLAND,,,,-13.75167,126.14833,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,WA,
au.bom:YB.YTTS.ALA,,YTTS,,TARTRUS,,,,-22.9533,149.428,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTUD.HLS,,YTUD,,THURSDAY ISLAND,,,,-10.58333,142.21667,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YTUG.ALA,,YTUG,,TRUGANINNIE,,,,-24.495,149.21667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTUY.ALA,,YTUY,,TULLY,,,,-17.93613,145.93778,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTWA.ALA,,YTWA,,TIERAWOOMBA,,,,-21.85559,149.03474,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTWB.ABN,,YTWB,,TOOWOOMBA,,,,-27.55556,151.92083,,,,,,,,,------------,YB,,,,,,,,ABN,----a---,QLD,
au.bom:YB.YTWB.AD,,YTWB,,TOOWOOMBA,,,,-27.54147,151.91242,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,QLD,
au.bom:YB.YTWD.ALA,,YTWD,,TALWOOD,,,,-28.5,149.45,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTWE.ALA,,YTWE,,TRELAWNEY,,,,-22.83667,146.72333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTWH.HLS,,YTWH,,TWEED HEADS HOSPITAL,,,,-28.175,153.54333,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,NSW,
au.bom:YB.YTWI.ALA,,YTWI,,TAREWINNABAR,,,,-28.09833,150.15833,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YTWN.ALA,,YTWN,,TOORAWEENAH,,,,-31.44167,148.9,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YTYH.ALA,,YTYH,,TYAGARAH,,,,-28.6,153.55278,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YUAN.ALA,,YUAN,,MULAN,,,,-20.1,127.6,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,WA,
au.bom:YB.YUBK.ALA,,YUBK,,UMBAKUMBA,,,,-13.87722,136.79611,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YUCH.ALA,,YUCH,,UCHARONIDGE STN,,,,-17.67361,134.23806,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YUDA.ALA,,YUDA,,UNDARA,,,,-18.19167,144.61333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YUDG.ALA,,YUDG,,URANDANGI,,,,-21.59448,138.36565,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YUDL.ALA,,YUDL,,UNDILLA HS,,,,-19.625,138.63333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YULC.ALA,,YULC,,ULCANBAH,,,,-22.03333,145.97333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YULN.HLS,,YULN,,ULAN COAL MINES,,,,-32.23928,149.74561,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,NSW,
au.bom:YB.YUNY.ALA,,YUNY,,CLUNY,,,,-24.51148,139.6172,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YUPC.ALA,,YUPC,,UPOLU CAY,,,,-16.68333,145.93889,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YUPG.ALA,,YUPG,,URAPUNGA,,,,-14.71083,134.56667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YUPH.ALA,,YUPH,,UPPER HORTON,,,,-30.1,150.65,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YURL.ALA,,YURL,,URLAMPE,,,,-22.46667,137.71667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YUSEF.WPT,,YUSEF,,YUSEF,,,,-21.43167,135.11997,,,,,,,,,---------W--,YB,,,,,,,,WPT,----a---,NT,
au.bom:YB.YVAN.ALA,,YVAN,,VANSITTART BAY,,,,-14,126.13333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,WA,
au.bom:YB.YVIE.HLS,,YVIE,,VICTOR ISLAND EAST,,,,-21.25478,149.41997,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YVIW.HLS,,YVIW,,VICTOR ISLAND WEST,,,,-21.29606,149.35956,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YVLG.ALA,,YVLG,,VALLEY OF LAGOONS,,,,-18.68333,145.1,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YVND.HLS,,YVND,,BOOBY ISLAND,,,,-10.5,141.91389,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YVNI.ALA,,YVNI,,VANDERLIN ISLAND,,,,-15.7,136.98333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YVRD.ALA,,YVRD,,VICTORIA RIVER DOWNS,,,,-16.40362,131.0025,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YVRS.ALA,,YVRS,,VANROOK STN,,,,-16.96183,141.95217,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YVSH.ALA,,YVSH,,VASHON HEAD,,,,-11.15,131.98333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YVTR.ALA,,YVTR,,VICTORIA RIVER,,,,-15.56667,130.75,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YVVL.ALA,,YVVL,,VIOLET VALE,,,,-14.73333,143.58333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWAC.ALA,,YWAC,,WAUCHOPE,,,,-20.65,134.21667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWAF.ALA,,YWAF,,WAKEFIELD,,,,-30.92793,150.80181,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWAH.ALA,,YWAH,,WAHROONGAH,,,,-24.45,144.1,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWAT.ALA,,YWAT,,WATTLE HILLS,,,,-12.63333,143.05,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWAV.ALA,,YWAV,,WAVE HILL,,,,-17.39364,131.1191,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWBA.ALA,,YWBA,,WOORABINDA,,,,-24.12167,149.46,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWBB.ALA,,YWBB,,WOMBLEBANK HS,,,,-25.73333,148.13333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWBH.ALA,,YWBH,,WALLABADAH,,,,-31.53333,150.86667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWBI.ALA,,YWBI,,WARRABRI,,,,-20.99928,134.39644,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWBS.ALA,,YWBS,,WARRABER ISLAND,,,,-10.20667,142.82333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWBY.ALA,,YWBY,,WESTBURY,,,,-22.93333,144.43333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWCH.ALA,,YWCH,,WALCHA,,,,-31.00708,151.55535,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWCK.AD,,YWCK,,WARWICK,,,,-28.14944,151.94306,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,QLD,
au.bom:YB.YWCM.ALA,,YWCM,,WILSON'S CAMP,,,,-20.10139,129.12639,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWCN.ALA,,YWCN,,WARBRECCAN,,,,-24.4,142.81667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWDE.ALA,,YWDE,,WINGADEE,,,,-30.58533,148.31267,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWDH.AD,,YWDH,,WINDORAH,,,,-25.41294,142.66731,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,QLD,
au.bom:YB.YWDJ.ALA,,YWDJ,,WINDJANA GORGE,,,,-17.4075,124.934,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,WA,
au.bom:YB.YWDL.ALA,,YWDL,,WONDOOLA,,,,-18.575,140.89167,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWDT.ALA,,YWDT,,WYANDOTTE,,,,-18.75,144.83333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWDV.ALA,,YWDV,,WANDO VALE,,,,-19.66667,144.9,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWDY.ALA,,YWDY,,WIDE BAY,,,,-25.94333,152.96667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWEA.ALA,,YWEA,,WANELLA STATION,,,,-21.90111,148.37528,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWEC.ALA,,YWEC,,WELLCLOSE,,,,-25.54615,145.13531,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWER.ALA,,YWER,,WERNADINGA,,,,-18.125,139.95667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWEU.ALA,,YWEU,,WEEUMBAH,,,,-23.83333,143.78333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWFD.ALA,,YWFD,,WESTERN FIELD,,,,-19.28333,125.41667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,WA,
au.bom:YB.YWHL.ALA,,YWHL,,WALHALLOW STN,,,,-17.77633,135.65583,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWHN.ALA,,YWHN,,WHITEHAVEN,,,,-20.28333,149.03333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWHY.HLS,,YWHY,,WHYTES ISLAND,,,,-27.40194,153.16528,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YWID.ALA,,YWID,,WIDDEN,,,,-32.51667,150.36667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWIE.ALA,,YWIE,,WIRRALIE GOLD MINE,,,,-21.11667,147.26667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWIG.ALA,,YWIG,,WIGRAM IS,,,,-11.77783,136.53833,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWIM.HLS,,YWIM,,WIEAMBILLA/KENYA,,,,-26.94061,150.45906,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YWIN.ALA,,YWIN,,WILLOWBANK,,,,-27.725,152.65,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWIS.ALA,,YWIS,,WILLIAMSON,,,,-22.47333,150.17833,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWJL.HLS,,YWJL,,WUJAL WUJAL,,,,-15.94829,145.31866,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YWKD.ALA,,YWKD,,WOODIKAPILDIA,,,,-13.86667,129.96667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWKW.ALA,,YWKW,,WARKWORTH,,,,-32.54833,151.02417,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWLD.HLS,,YWLD,,WILLIS IS,,,,-16.3,149.98306,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,OTH,
au.bom:YB.YWLF.ALA,,YWLF,,WELFORD,,,,-25.16667,143.31667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWLG.AD,,YWLG,,WALGETT,,,,-30.03267,148.12578,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,NSW,
au.bom:YB.YWLM.AD,,YWLM,,WILLIAMTOWN,,,,-32.79493,151.83447,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,NSW,
au.bom:YB.YWLO.ALA,,YWLO,,WILLEROO,,,,-15.3,131.58333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWMG.ALA,,YWMG,,WEILMORINGLE,,,,-29.25,146.91667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWML.ALA,,YWML,,WESTMORELAND,,,,-17.33333,138.23333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWMM.ALA,,YWMM,,WOLLOMOMBI,,,,-30.53333,152.08333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWMP.ALA,,YWMP,,WROTHAM PARK,,,,-16.65813,144.00088,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWMR.ALA,,YWMR,,WROTHAM PARK RESORT,,,,-16.49835,143.72467,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWND.ALA,,YWND,,WONDAI,,,,-26.28426,151.86134,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWNI.ALA,,YWNI,,WATHANIN,,,,-13.7,141.55,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWNN.ALA,,YWNN,,WANDOAN,,,,-26.11333,149.95667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWNR.ALA,,YWNR,,WOOLNER,,,,-12.36667,131.46667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWNS.ALA,,YWNS,,WANDSWORTH,,,,-25.05,143.66667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWOM.ALA,,YWOM,,WOOLOMIN,,,,-31.31667,151.13333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWON.ALA,,YWON,,WONGALARA,,,,-14.09607,134.41502,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWOR.ALA,,YWOR,,WOLLOGORANG,,,,-17.22067,137.924,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWOU.ALA,,YWOU,,WOMBUNGI,,,,-14.8,131.03333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWRA.ALA,,YWRA,,WOOROONA,,,,-20.48167,138.16833,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWRL.ALA,,YWRL,,WARIALDA,,,,-29.53333,150.53333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWRS.ALA,,YWRS,,WERRINGTON,,,,-19.31667,144.08333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWRV.ALA,,YWRV,,WALKER RIVER,,,,-13.59333,135.755,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWSC.ALA,,YWSC,,WESTERN CREEK,,,,-15.66667,132.66667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWSG.ALA,,YWSG,,WATTS BRIDGE,,,,-27.09567,152.45967,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWTE.HLS,,YWTE,,WHITE TIP REEF,,,,-19.91667,150.23333,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YWTI.ALA,,YWTI,,WALCOTT INLET,,,,-16.38333,124.48333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,WA,
au.bom:YB.YWTL.ALA,,YWTL,,WATERLOO (NT),,,,-16.63,129.321,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWTN.AD,,YWTN,,WINTON,,,,-22.36348,143.08561,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,QLD,
au.bom:YB.YWTT.ALA,,YWTT,,WESTERTON,,,,-23.96667,142.9,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWTV.ALA,,YWTV,,WATSON RIVER,,,,-13.21667,142.2,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWUL.ALA,,YWUL,,WULWUWUY,,,,-12.9,136.35667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWVL.ALA,,YWVL,,STOKES/WARRENVALE STATION,,,,-18.41903,140.78713,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWVN.ALA,,YWVN,,WOLVERTON,,,,-13.31417,142.88583,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWWA.ALA,,YWWA,,WEE WAA,,,,-30.25833,149.40833,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NSW,
au.bom:YB.YWWD.ALA,,YWWD,,WEEWONDILLA,,,,-22.75,144.4,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWWE.ALA,,YWWE,,WARRAWEE,,,,-20.3,146.61667,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWWH.ALA,,YWWH,,WENTWORTH,,,,-22.1,147.7,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWWS.ALA,,YWWS,,WIRRAWAY STATION,,,,-28,153.06417,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWWX.ALA,,YWWX,,WILLIWIN,,,,-24.11667,145.58333,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWYA.ALA,,YWYA,,WYANDRA,,,,-27.26667,145.99,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWYG.ALA,,YWYG,,WYAGIPO,,,,-14.6165,135.494,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,NT,
au.bom:YB.YWYL.ALA,,YWYL,,WHYALLA (QLD),,,,-28.76158,151.04042,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YWYM.AD,,YWYM,,WYNDHAM,,,,-15.51144,128.15315,,,,,,,,,--------A---,YB,,,,,,,,AD,----a---,WA,
au.bom:YB.YWYO.HLS,,YWYO,,WYOMING,,,,-27.21966,151.49522,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YWYR.ALA,,YWYR,,WYREEMA,,,,-27.66743,151.85449,,,,,,,,,------------,YB,,,,,,,,ALA,----a---,QLD,
au.bom:YB.YXAB.HLS,,YXAB,,COONABARABRAN HOSPITAL,,,,-31.27533,149.28433,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,NSW,
au.bom:YB.YXAH.HLS,,YXAH,,ARMIDALE HOSPITAL,,,,-30.511,151.65583,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,NSW,
au.bom:YB.YXAT.HLS,,YXAT,,ATHERTON HOSPITAL,,,,-17.26583,145.48361,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
au.bom:YB.YXAU.HLS,,YXAU,,AUBURN MEDICAL,,,,-30.85833,151.0405,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,NSW,
au.bom:YB.YXAV.HLS,,YXAV,,CRAVEN MEDICAL,,,,-32.12667,151.76667,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,NSW,
au.bom:YB.YXBA.HLS,,YXBA,,BALLINA HOSPITAL,,,,-28.86667,153.56667,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,NSW,
au.bom:YB.YXBB.HLS,,YXBB,,BINNABURRA,,,,-28.2,153.18333,,,,,,,,,------------,YB,,,,,,,,HLS,----a---,QLD,
